"","Metabolite","Max_Correlation","mean_top5","min_top5","Lag","ci_lower","ci_upper","significant"
"665","305.1839/3.209",0.359894294894221,0.31583030804238,0.273606316643667,19,-0.274027472150128,0.273331685900324,TRUE
"666","441.87143/0.795",0.359837814308079,0.319934705083171,0.285472534818518,19,-0.27466218225758,0.274792321344634,TRUE
"667","389.79194/0.901",0.359726417906851,0.337627690294316,0.283165438741804,0,-0.278773960989723,0.270341153273439,TRUE
"668","607.3785/4.969",0.358946019097632,0.337520002187219,0.320444371113818,-5,-0.272602531100072,0.26943621134236,TRUE
"669","()-Lupini",0.358881121278822,0.330350242403338,0.294506521526615,-3,-0.278253641011366,0.273687913567117,TRUE
"670","319.19962/4.814",0.358223667429662,0.328560117642126,0.28312484782517,24,-0.270504562973924,0.270490851618257,TRUE
"671","387.88895/1.529",0.357233806665976,0.350147769024708,0.346698055095263,12,-0.261528285003154,0.274272524544024,TRUE
"672","N-(Î-Ketooctanoyl)-L-Homoserin",0.356831211120057,0.313709220006214,0.293959283453831,8,-0.269203117958347,0.275074639336277,TRUE
"673","319.16324/4.462",0.356261134244395,0.33733316410709,0.313686038366641,-24,-0.272643680964207,0.271080747758186,TRUE
"674","236.12606/3.462",0.356078267931847,0.314963403762361,0.291919572915982,-17,-0.277189259757464,0.267995233929591,TRUE
"675","L-Coprine",0.355885472709141,0.319285968606044,0.277471466677027,28,-0.269846075841083,0.261082671379198,TRUE
"676","Tbhq",0.355726923844617,0.2871487368596,0.204940604036464,-18,-0.271931867010089,0.277409176974807,FALSE
"677","Profenamine",0.355255306028294,0.311656986322494,0.257104406959403,-28,-0.272683805994887,0.271160422430879,FALSE
"678","389.23177/14.898",0.35480747583296,0.339093310620132,0.314717428776554,18,-0.268577620937742,0.269656493277698,TRUE
"679","222.9819/0.821",0.353969622876838,0.338957739992865,0.323581662323385,1,-0.277584629327008,0.270832715600932,TRUE
"680","240.99241/0.794",0.353639635859401,0.32265151534386,0.304442123989516,0,-0.27330232320826,0.276896744689906,TRUE
"681","3-Acetyl-2,5-Dimethyllthiophene",0.352422975041226,0.344359797036656,0.33272902794772,-25,-0.271456887529405,0.274467688041192,TRUE
"682","224.0661/3.297",0.352230260635195,0.295482947726668,0.249972886011112,12,-0.273785108926468,0.275544004938132,FALSE
"683","386.19203/6.545",0.351527234253389,0.334145078138475,0.319615652681102,8,-0.274332670721416,0.268563427981499,TRUE
"684","445.21027/11.766",0.351307335425083,0.326804945401811,0.306587823475837,25,-0.274580178939641,0.270992077920791,TRUE
"685","347.19462/10.183",0.350857672319373,0.3255685019932,0.301931777765827,20,-0.262233775912159,0.267224443717048,TRUE
"686","301.18903/3.651",0.350765530289236,0.341296258431063,0.332583344903752,-20,-0.27032909248633,0.275695797283394,TRUE
"687","381.9507/1.518",0.350515024454589,0.327976295803407,0.306259714189803,2,-0.271035910821412,0.270572358602724,TRUE
"688","458.27305/4.286",0.35034817425686,0.331782051911161,0.318412037814539,-5,-0.267626512655485,0.26774963340798,TRUE
"689","247.17843/3.387",0.350027976192562,0.332052464873076,0.315333407498561,-8,-0.266260007798608,0.274127994611977,TRUE
"690","N-Methylpyrrolidone",0.349814112541579,0.304227499727218,0.260807909920517,-18,-0.271073629381826,0.272590768873927,FALSE
"691","302.1343/5.638",0.349236529959686,0.324468905540872,0.31668743396738,-26,-0.271705779488332,0.276794615140552,TRUE
"692","294.23082/6.137",0.347959726800249,0.317653383822882,0.296745211990705,-27,-0.274028462583563,0.265254153886234,TRUE
"693","431.23098/11.413",0.347709714630901,0.317757358650989,0.289171303354588,-17,-0.273244633678869,0.270568835326947,TRUE
"694","Decyl Î-D-Threo-Hexopyranosid",0.346768186816367,0.315716661021602,0.289073512044172,25,-0.274560452950636,0.275535133958932,TRUE
"695","633.6533/0.901",0.346347793748897,0.295869754594621,0.255629021188337,1,-0.279695898872771,0.27484376194926,FALSE
"696","413.22047/12.752",0.345988774586161,0.309648138509525,0.285564322654838,19,-0.271541285193644,0.268420343799321,TRUE
"697","347.1946/6.706",0.345813368826716,0.326125646160241,0.29641692375028,-26,-0.278608683447107,0.272188075913678,TRUE
"698","305.22034/4.96",0.34575108330905,0.305536618957769,0.25297816990364,-21,-0.270368278402734,0.272888693806657,FALSE
"699","Valylvaline",0.344655776644065,0.30871171338551,0.277537068962506,-20,-0.276759828277838,0.271038454347844,TRUE
"700","(R)-3-Hydroxybutyrylcarnitine",0.344523245575502,0.324476213462328,0.299614924944482,3,-0.270380801263937,0.272870798909612,TRUE
"701","254.11311/1.598",0.343579763800288,0.31428246682052,0.26971825747757,12,-0.27037793501237,0.270430973609673,FALSE
"702","307.19962/5.292",0.343571268953387,0.265876647809744,0.198247865070764,8,-0.271188379494739,0.274222629372859,FALSE
"703","362.15552/3.381",0.343558722982863,0.339908254713081,0.336401181648701,-1,-0.273861833947852,0.271800901179891,TRUE
"704","N-Acetyl-L-2-Aminoadipic Acid",0.343438818841674,0.308842026561546,0.274017519675196,12,-0.274056938945283,0.276580828707309,FALSE
"705","Furan Fatty Acid F5",0.343073623774132,0.32384843581299,0.306370294726309,10,-0.271733466298314,0.276192379185514,TRUE
"706","317.18397/6.975",0.342721111840866,0.32760931454216,0.314667446870822,-3,-0.27435689790311,0.274771957677644,TRUE
"707","643.48748/15.476",0.342698496140847,0.312753473625652,0.284187282700853,-22,-0.269935502318744,0.27449668217649,TRUE
"708","359.23101/5.649",0.342569090039295,0.332586447998472,0.322900770701092,-7,-0.27471782690937,0.274283364920967,TRUE
"709","305.22034/4.425",0.342353204498541,0.306891163176001,0.279464964836678,8,-0.271185745719451,0.273920788450428,TRUE
"710","N-((4-Amino-2-Methyl-5-Pyrimidinyl)Methyl)-N-(4-Hydroxy-1-Methyl-2-((Tetrahydrofurfuryl)Dithio)-1-Butenyl)Formamide",0.341853204739046,0.330059442443111,0.313955096817572,20,-0.272707375471255,0.273882837073764,TRUE
"711","Tcep",0.341820507328912,0.306924569572874,0.278068980697125,19,-0.265439757174604,0.270638480739528,TRUE
"712","339.24242/13.129",0.341585207548229,0.316823682420928,0.30044487164142,-1,-0.273115119689478,0.276734961245422,TRUE
"713","Cyclandelate",0.341479235660524,0.300893016030167,0.255541546774134,-13,-0.272050374365286,0.268396904414652,FALSE
"714","173.02699/1.338",0.341405797054171,0.304628150959955,0.278227695917925,-1,-0.269895181724472,0.273137059838656,TRUE
"715","301.18906/4.212",0.341173686387204,0.303838288681825,0.2656634818542,8,-0.270293844658345,0.271026960757488,FALSE
"716","423.89025/0.873",0.341154334348532,0.305389105253679,0.289942684613307,18,-0.272864992886034,0.274881793283176,TRUE
"717","198.12568/4.175",0.340527304290165,0.318466933537925,0.298625672637684,-1,-0.275107839635989,0.274895109602876,TRUE
"718","4-Aminophenol",0.339183743970146,0.302973019054056,0.290446365957924,22,-0.277107284620396,0.269769932057765,TRUE
"719","N-Tridecanoylglycine",0.338837025712073,0.298063284310272,0.256014993181881,-4,-0.273218752576573,0.274440904549227,FALSE
"720","236.10251/5.118",0.338403929144965,0.297968408680389,0.245614318544533,-26,-0.274685244851148,0.268974394771543,FALSE
"721","321.21524/2.793",0.338384534880313,0.321360872272559,0.309543418774756,2,-0.267918836926268,0.271679673913981,TRUE
"722","291.16822/2.541",0.338169175155441,0.319355921066898,0.285697826966038,1,-0.270676168415114,0.274793841117005,TRUE
"723","253.2042/9.866",0.33808390376866,0.301119581515235,0.250334051073936,-4,-0.270211282720333,0.272638591472317,FALSE
"724","351.22591/6.177",0.33748094667916,0.259621499522017,0.202847628308247,8,-0.271536792667515,0.26893398958039,FALSE
"725","Blah",0.337346036980071,0.327215510527906,0.322965588986493,-2,-0.273619744884304,0.271408829190191,TRUE
"726","-Glu-Ala",0.337171346903167,0.331130887350448,0.326468178486585,-5,-0.273456356450344,0.273374903365286,TRUE
"727","Palgly",0.337095239374438,0.318849821512462,0.294794739990413,10,-0.265627382929196,0.271632872438846,TRUE
"728","283.90314/0.89",0.337069012352985,0.313052105965545,0.291419678370522,-1,-0.274968447585224,0.27155612123855,TRUE
"729","226.20459/6.442",0.336366174137134,0.31654263111765,0.298524519849628,-5,-0.271833037425435,0.27306245692095,TRUE
"730","274.22574/7.269",0.336240147095494,0.309577736532904,0.286374835546618,-5,-0.272995360538553,0.272110913740695,TRUE
"731","(E)-Dacarbazine",0.336190519588978,0.314452811883497,0.279650602329797,-1,-0.273880857604655,0.266293174884753,TRUE
"732","336.155/7.619",0.336182481724504,0.322745140247016,0.308686696736159,-25,-0.2779419527959,0.270538719027973,TRUE
"733","307.19965/5.487",0.335946802207551,0.27846008185049,0.246861889360571,8,-0.271779515263751,0.273501733515205,FALSE
"734","13,14-Dihydro-15-Keto-Tetranor Prostaglandin E2",0.335833565197903,0.312247512567886,0.287810178298927,19,-0.263115122860774,0.277883524192803,TRUE
"735","Linalyl Anthranilate",0.335826777217838,0.302440223676343,0.267711579101041,20,-0.272526626486365,0.278494278397488,FALSE
"736","298.08201/4.507",0.335783162597153,0.316049862098069,0.291892403952063,25,-0.274438085399296,0.275811463559872,TRUE
"737","Oda",0.335475174662957,0.298026941437313,0.271913855307441,28,-0.273757875882912,0.271842627120474,TRUE
"738","271.25118/8.489",0.335447046610048,0.323849375700845,0.313566510295263,9,-0.267679133144947,0.26617732972959,TRUE
"739","Garcinone D",0.335199761051832,0.312520546984618,0.295824220004654,25,-0.272009218131273,0.272162748237661,TRUE
"740","Np-014287",0.335037133329768,0.306170372613304,0.275443351705209,0,-0.274005016663772,0.271772520165867,TRUE
"741","296.16008/6.738",0.334804728186602,0.304683740307265,0.263295684908528,-1,-0.272259209816401,0.273800864653313,FALSE
"742","Elaeokanine C",0.334083684382987,0.305879788971065,0.274862369816215,-5,-0.271336771883756,0.272071699360475,TRUE
"743","568.30769/4.765",0.333985663350601,0.292957485441217,0.256421184627135,-5,-0.26897512310857,0.273539734538688,FALSE
"744","Acetophenone",0.333634335158119,0.29974701731445,0.280025239401649,12,-0.267432189977488,0.27048040132004,TRUE
"745","(4s)-4-(2e)-2-Octenoyloxy-4-(Trimethylammonio)Butanoate",0.332954181287889,0.303062037609178,0.289129291027031,0,-0.27490448254292,0.277808912260355,TRUE
"746","120.03242/1.055",0.331842475845892,0.277274205202045,0.224467084390498,-22,-0.271943090629284,0.275365147899072,FALSE
"747","269.23554/12.639",0.331747385191798,0.300375635790344,0.25490341633947,18,-0.259484428605171,0.268459502319882,FALSE
"748","286.08197/4.434",0.331627405708603,0.314296023320971,0.29661769736467,10,-0.271473656114622,0.264715529535995,TRUE
"749","Suberic Acid",0.331487701569259,0.325293620108196,0.315941215841471,1,-0.270259914119409,0.272847097394214,TRUE
"750","Heptadecenoic Acid",0.331303130268098,0.287921611000213,0.250878062678629,-1,-0.271708263131493,0.273718523032196,FALSE
"751","342.28839/9.573",0.331294773488447,0.293913531550319,0.228418206509042,-23,-0.275383480616803,0.267576952837577,FALSE
"752","232.17877/4.24",0.331026973956989,0.306283348626958,0.285723413736887,3,-0.271951141021763,0.266997785357398,TRUE
"753","235.17841/3.482",0.330976234789726,0.294945489884243,0.261217864410846,19,-0.26721652692694,0.269999223327549,FALSE
"754","261.19408/6.446",0.330955267656921,0.281038136370163,0.264972573589554,0,-0.272024674935296,0.27152307549616,FALSE
"755","377.20528/11.502",0.3300938523762,0.303375533585599,0.27971528511331,-18,-0.273539021731248,0.271871560356355,TRUE
"756","333.17887/3.1",0.330076157978207,0.310216586314099,0.289844243339052,-8,-0.271948366986232,0.2745772306602,TRUE
"757","213.17294/7.048",0.330073290046324,0.311712834032885,0.275188240700573,-3,-0.274341266565078,0.272134575685448,TRUE
"758","350.17074/11.244",0.329952798018121,0.29188602403687,0.254694849305485,-5,-0.273668066884604,0.27323209311394,FALSE
"759","450.35593/9.848",0.329861659746876,0.3001315976079,0.281372605219112,-1,-0.269962683500374,0.269249326997401,TRUE
"760","N-(3,5-Dimethoxybenzoyl)Glycine",0.329534098866863,0.282984216489683,0.230635297629565,-17,-0.280115618548717,0.276174101240807,FALSE
"761","293.18392/4.575",0.329062425257065,0.272311647068182,0.22014123573581,8,-0.272300176001233,0.272471195858844,FALSE
"762","259.94172/1.108",0.328376390398383,0.31178472620992,0.293593996504984,-3,-0.274533448546512,0.273250038718129,TRUE
"763","431.231/10.571",0.328367474988065,0.310420403529147,0.299256122970211,17,-0.269363807432608,0.274452380877553,TRUE
"764","2-Phenyl-4-Pentenal",0.327585217208296,0.292811450490483,0.266984028722329,-13,-0.271377236945238,0.271844489956541,FALSE
"765","(2z)-3-4,5-Dihydroxy-2-(2-Hydroxy-2-Propanyl)-2,3-Dihydro-1-Benzofuran-7-Ylacrylic Acid",0.327300621080422,0.291340633046558,0.274042720225715,12,-0.268492121029309,0.271395762595995,TRUE
"766","289.26172/9.641",0.327287724470809,0.298389539306385,0.274792545619883,10,-0.267283105124466,0.271854830320047,TRUE
"767","Phenacetin",0.326697014447797,0.30159546594903,0.261087635798578,-26,-0.272871353016256,0.26978424057727,FALSE
"768","317.18395/9.871",0.326381965444304,0.305489424898565,0.284301533549077,23,-0.268596973280243,0.272019695805361,TRUE
"769","Mhpg",0.326164985266608,0.306038392734775,0.279754270007212,-5,-0.268987283124444,0.272258722327986,TRUE
"770","Pramiracetam",0.325898928178701,0.308157645512086,0.293747566287823,-5,-0.269788509770919,0.274648487414231,TRUE
"771","2-(2r,3s,4r,5r)-5-(6-Amino-9h-Purin-9-Yl)-3,4-Dihydroxytetrahydro-2-Furanylmethyl-4-Hydroxybutanimidic Acid",0.32479813837794,0.316721827567244,0.30852576090505,25,-0.270182954910125,0.270455236235651,TRUE
"772","355.19972/7.882",0.324710231406119,0.29504630006246,0.2761074746851,-25,-0.276337418830179,0.275184627904383,TRUE
"773","N-Lauroylglycine",0.324147564558977,0.295591559537899,0.265803004460129,-17,-0.273300082072343,0.273521278429618,FALSE
"774","Hendecanedioic Acid",0.324102932331877,0.293996795975698,0.274153763260893,12,-0.268931664570896,0.273810573030161,TRUE
"775","Styrene",0.323359600653272,0.31579181922004,0.306036278229575,17,-0.269170626847514,0.2739048646237,TRUE
"776","L-Pyroglutamic Acid",0.323105022005429,0.307210503723065,0.298805141954727,-7,-0.274844326517545,0.269868677582049,TRUE
"777","Hopantenic Acid",0.322845556266233,0.303179164195481,0.291608967320943,-17,-0.270013300856546,0.269491694020971,TRUE
"778","518.2342/4.932",0.3227793712653,0.282511385578726,0.256977419880752,8,-0.270560023027294,0.270500331280908,FALSE
"779","Hypoxanthine",0.322761515501007,0.281545348437718,0.253053078952646,-20,-0.273454877792744,0.278398930126445,FALSE
"780","Np-016386",0.322548093204253,0.260102016896095,0.220398532509428,8,-0.27257258652524,0.271462158021212,FALSE
"781","515.27109/4.24",0.322503271587926,0.287689318098561,0.232911042122535,-26,-0.267841180884647,0.265787765334983,FALSE
"782","347.19463/4.538",0.322202830175729,0.287610320622427,0.242944575388606,20,-0.276774506773765,0.271424465755618,FALSE
"783","401.22638/3.766",0.322085151132916,0.312531957560065,0.300780259756467,4,-0.271272656687457,0.271574735294944,TRUE
"784","Ethylene Brassylate",0.32150165124883,0.299224171566596,0.289623937973297,4,-0.274285663229506,0.274087095084732,TRUE
"785","11-Aminoundecanoic Acid",0.321391855635663,0.277985209399562,0.223576952420903,-26,-0.274040538893469,0.271782053010374,FALSE
"786","260.21009/6.319",0.320673895599313,0.307512780782242,0.299398241922737,4,-0.271104383163709,0.269107062970779,TRUE
"787","158.10566/1.367",0.320615292532047,0.303054571018459,0.256798948360095,-21,-0.274391620881209,0.274683967303939,FALSE
"788","305.1839/4.063",0.320022060683618,0.279397162525547,0.232712886470455,20,-0.269295175635666,0.277801685042377,FALSE
"789","Caproylglycine",0.319751151596573,0.27891362535358,0.21529886297583,-4,-0.275090438265715,0.271886249190288,FALSE
"790","336.15503/7.489",0.319391896737666,0.286076408931613,0.221276279329597,-28,-0.279392074670686,0.27129004803711,FALSE
"791","346.02021/1.517",0.318876421358429,0.289033405136119,0.266169890901359,-5,-0.275240336914753,0.275614412506014,FALSE
"792","293.18393/4.435",0.318523854942043,0.25536417635514,0.205357743053031,8,-0.275966475606086,0.272392059315056,FALSE
"793","1-5-(4-Hydroxy-2-Butanyl)-2-Methyltetrahydro-2-Furanyl-4-Methyl-2-Pentanone",0.318286589595778,0.287910316454196,0.257871758652311,-1,-0.266537329705953,0.279424299233316,FALSE
"794","277.18899/2.32",0.317836186266897,0.30639125039354,0.296718591522039,-20,-0.282682313556296,0.274124722518566,TRUE
"795","(2z)-3-(3,4,5-Trimethoxyphenyl)-2-Propen-1-Yl Acetate",0.317707554834787,0.290787292474799,0.273193481760177,12,-0.267517827838801,0.27546643720842,FALSE
"796","300.1574/3.552",0.317401267579569,0.294585526277729,0.257647821929012,23,-0.277417756968625,0.269724635362381,FALSE
"797","Bis(Methylbenzylidene)Sorbitol",0.317293529018859,0.288810408660749,0.27207205147876,12,-0.2625976325788,0.274620709301351,FALSE
"798","273.15771/4.066",0.316388736874056,0.282782106847301,0.241517037086918,-16,-0.269134275700397,0.273388549360096,FALSE
"799","406.29461/9.89",0.31596032368513,0.29833559867249,0.290032847275698,-8,-0.274958547192841,0.271782237681964,TRUE
"800","257.12641/3.185",0.314881702486065,0.252422491047332,0.191185455139614,-18,-0.274082250497456,0.270922936845361,FALSE
"801","218.1631/3.126",0.314495545686394,0.257823055836474,0.209645983768124,-8,-0.277393167308725,0.269897097634438,FALSE
"802","263.13694/3.043",0.314353827786097,0.292726807838774,0.28397676688827,25,-0.274451887409912,0.276894460177341,TRUE
"803","Mesifurane",0.313952778195184,0.306007917665758,0.294499347295969,-26,-0.272175135063706,0.268849403531331,TRUE
"804","389.2681/9.891",0.313541491356391,0.297989540498102,0.283393248229279,-1,-0.275359100847521,0.272025503289971,TRUE
"805","226.04538/1.725",0.313382306417333,0.278673555278911,0.246925392023693,12,-0.271636714183307,0.276884899376429,FALSE
"806","330.22297/11.909",0.313290495408189,0.282753925039948,0.259183673360768,-17,-0.26834660393961,0.268855903187088,FALSE
"807","364.25919/14.371",0.313281692102001,0.280196509979176,0.266903702792582,2,-0.272517454622807,0.274918264146718,FALSE
"808","347.23094/6.738",0.313202950523183,0.265473847256212,0.210348142511587,3,-0.271004672427536,0.271651578912811,FALSE
"809","515.73822/0.9",0.312977545115688,0.27674884134748,0.253351063715939,1,-0.27725627439618,0.272051112334316,FALSE
"810","288.08218/2.39",0.312830571576022,0.286436063695418,0.27549626183462,4,-0.272920167980384,0.275329895842724,TRUE
"811","Alloxydim",0.312344891882765,0.2902895447851,0.2688818310922,24,-0.274877542951402,0.272181727181432,FALSE
"812","(+)-Castanospermine",0.311374508266874,0.288038642846923,0.27102387518972,3,-0.276132005742549,0.273497516741652,FALSE
"813","Samandarone",0.310699704364895,0.262173753860815,0.221258615880372,19,-0.274348526757975,0.27183320048573,FALSE
"814","298.08198/4.351",0.310413977319016,0.269764971481359,0.228251983045545,-28,-0.270808249730304,0.276540550504735,FALSE
"815","Arabinosylhypoxanthine",0.310064639712929,0.280749588756089,0.25663305179471,-1,-0.26935737267012,0.274261192440598,FALSE
"816","459.77666/0.897",0.309952322353056,0.270636393182889,0.22305022387847,1,-0.274481615087698,0.269101406016215,FALSE
"817","236.10252/6.373",0.309729397576586,0.256772170807136,0.203966101201118,-26,-0.268527757946799,0.271558558930872,FALSE
"818","309.20294/6.443",0.308787256524916,0.302107600199577,0.296311897358097,-5,-0.273545026972556,0.273635543528701,TRUE
"819","Picrocrocin",0.308356682006232,0.301901806376193,0.293319626058508,26,-0.272579822313797,0.272485144495584,TRUE
"820","3-(3-Pyridinyl)Propanoic Acid",0.307484084266028,0.280674734546123,0.24888519216186,4,-0.257693666616093,0.27229534374147,FALSE
"821","(4z)-5-(Methylsulfanyl)-4-Penten-2-Yn-1-Ylbenzene",0.306884172738793,0.269629171923663,0.227503750614428,-26,-0.269694635130345,0.263223529608321,FALSE
"822","420.31034/10.544",0.306693409426261,0.298634168777333,0.28111145736091,-7,-0.2743265416432,0.273312888488251,TRUE
"823","(E)-P-Coumaric Acid",0.30661253434451,0.288056054784061,0.248432681591361,-1,-0.276258037871262,0.274119109377199,FALSE
"824","286.13931/1.864",0.306428057158024,0.294579158019858,0.279409436513684,0,-0.268971149205443,0.270235089176612,TRUE
"825","Cinnamyl Alcohol",0.306413615972226,0.282627510146792,0.257350588411272,1,-0.274873676870295,0.272777934109522,FALSE
"826","13-Kode",0.306020724106314,0.288762623217136,0.27417635433264,-3,-0.273674404220854,0.267316858198294,TRUE
"827","3-Amino-6-Chloropyridazine",0.305882604367528,0.265252494610352,0.234269257302776,3,-0.275243750987088,0.272051427045689,FALSE
"828","305.22163/8.881",0.305520939151763,0.272744199678832,0.244011528825296,-2,-0.273240933279062,0.270462897812619,FALSE
"829","3-Hydroxy-3-(3-Methylbutanoyl)Oxy-4-(Trimethylammonio)Butanoate",0.305171053950613,0.2816703032443,0.27058727484216,-20,-0.273578264288322,0.273786701619173,FALSE
"830","352.18641/8.499",0.305004026466752,0.284052911106561,0.265788417337093,-1,-0.27502903241845,0.275594022748837,FALSE
"831","794.32878/10.57",0.304538010264332,0.281822320146118,0.271747001473737,12,-0.264277060692614,0.268439490930049,TRUE
"832","695.43096/5.328",0.303956219928716,0.28635815879447,0.265058214787101,-5,-0.272297618892562,0.272974434489766,FALSE
"833","Ľ-Caprolactone",0.303831483589911,0.263340463734463,0.215224851142666,-26,-0.270480706521536,0.270301944861708,FALSE
"834","(4e)-5-Hydroxy-4-(2e,4e,6r)-1-Hydroxy-6-(3r,4r,6r)-6-Hydroxy-1,4,8-Trimethyl-2,9-Dioxabicyclo3.3.1non-7-En-3-Yl-4-Methyl-2,4-Heptadien-1-Ylidene-2,4-Dihydro-3h-Pyrrol-3-One",0.303789240171698,0.275639374609274,0.262708653012566,12,-0.267229444963172,0.27475768663783,FALSE
"835","277.1526/2.749",0.303440326474886,0.27586598776583,0.26057828727832,-8,-0.272313394696707,0.273918673604763,FALSE
"836","2-Isobutyl-3-Methoxypyrazine",0.303372584260541,0.296485169955855,0.287288583071891,-16,-0.275877064147483,0.268617543900053,TRUE
"837","337.2254/11.752",0.303115930604404,0.280138049732335,0.255401774737363,-17,-0.273606297738521,0.277410896501849,FALSE
"838","278.1495/7.318",0.303061443875921,0.261335576190806,0.235788232229595,-1,-0.27722393210271,0.272567096714649,FALSE
"839","377.24172/4.812",0.302157077488647,0.277415263970322,0.247277583742727,8,-0.276147325142739,0.271426970551183,FALSE
"840","335.19457/5.471",0.302012990216318,0.25499514997025,0.234346265798105,19,-0.276142330265981,0.274125029605281,FALSE
"841","276.23011/12.593",0.302012565135791,0.248840414744775,0.196123538445829,-13,-0.274465975810272,0.269000678806722,FALSE
"842","Pentachloroethane",0.301934050484841,0.277523472900525,0.250466430844738,4,-0.269704317399711,0.273018673097595,FALSE
"843","Peg N6",0.301813760220837,0.262575055518032,0.239676227382564,-5,-0.27437923588276,0.272812887417857,FALSE
"844","4-Ethylguaiacol",0.30180594455789,0.290762644028124,0.281138704883702,0,-0.276135950748917,0.276828375101,TRUE
"845","259.14209/5.357",0.30178195835857,0.280774893251104,0.25716984574256,-20,-0.272995686507204,0.270275139941227,FALSE
"846","259.00303/0.788",0.301627200986837,0.277437289630047,0.265316040317279,-3,-0.271474505393406,0.268307433784448,FALSE
"847","3-(2z)-1-Oxo-2-Buten-2-Ylpentanedioic Acid",0.301300329217122,0.296434648067794,0.292361670962559,21,-0.269170743772565,0.273716968256584,TRUE
"848","212.01656/1.325",0.301073609834232,0.275731092903416,0.232764645506415,0,-0.271053391243184,0.276224369067959,FALSE
"849","238.20458/10.14",0.300867254357949,0.265707622472357,0.240494421048274,-20,-0.27302652751904,0.272580507820626,FALSE
"850","201.20932/8.689",0.300644405782633,0.28933669169278,0.282201230762093,12,-0.267607671242358,0.270596339661575,TRUE
"851","2,4-Dihydroxyheptadec-16-Ynyl Acetate",0.300570111629466,0.288059363905757,0.270755744850571,-25,-0.272754439846315,0.265937100849511,TRUE
"852","197.14165/6.319",0.300427462762797,0.279809147513355,0.252526914004119,-5,-0.275550162365452,0.27463454268557,FALSE
"853","407.25217/8.777",0.300242053642236,0.282453719332103,0.264601902504701,-23,-0.275408386672379,0.275980233973984,FALSE
"854","1-Octadecyl (2z)-2-Butenedioate",0.299963102261472,0.276861260325238,0.265181511543736,0,-0.270612564639306,0.272101515553726,FALSE
"855","277.18899/2.985",0.299509364992119,0.282588294397894,0.260278964080315,3,-0.27340885553281,0.274622093589365,FALSE
"856","305.22036/4.77",0.299274972453231,0.266885522776904,0.212834450563144,-7,-0.271577761832958,0.274477791323095,FALSE
"857","N-Nonanoylglycine",0.29898515328625,0.283762310713593,0.265452983685756,-5,-0.273705799977723,0.274193540402911,FALSE
"858","261.19407/3.945",0.298566102777371,0.277517709553409,0.256325042672165,20,-0.27328934101079,0.273906988256899,FALSE
"859","555.43491/15.548",0.298438640620612,0.263397830394534,0.249158488614567,-27,-0.273232876649718,0.269304525177763,FALSE
"860","Cis-2-Carboxycyclohexyl-Acetic Acid",0.298145342416929,0.282990027823547,0.26176141310387,-27,-0.272963813747098,0.273413902047468,FALSE
"861","C8-Carnitine",0.298138268195965,0.284113531346317,0.269863480835964,0,-0.276055445987196,0.27751220138384,FALSE
"862","353.2204/11.763",0.29679448491696,0.282989394120016,0.271227227499042,-22,-0.275279703007568,0.272859109060783,FALSE
"863","599.46133/15.513",0.296625154888441,0.287881529610966,0.259904932894264,-23,-0.271255125918717,0.270273992287268,FALSE
"864","Radezolid",0.296442378884637,0.259999172096633,0.230432104103758,-25,-0.273537953968949,0.271882663409374,FALSE
"865","252.1185/10.978",0.296240674312647,0.257939066813442,0.218687677974275,19,-0.272510457848183,0.273919515221099,FALSE
"866","Valeroidine",0.296163547853977,0.260432152831834,0.222584851131563,-5,-0.273830790649651,0.270880336066977,FALSE
"867","335.23092/4.63",0.296159266438839,0.235063413425549,0.185863128492958,8,-0.269861841650713,0.271084824104191,FALSE
"868","335.23087/3.425",0.296143847901436,0.273032445341156,0.250390652306031,8,-0.272932244668583,0.268090591625306,FALSE
"869","204.14747/1.927",0.295976230861602,0.254251516575923,0.20376885170321,-7,-0.275689572637163,0.272146579997395,FALSE
"870","2-Butylfuran",0.294704698835865,0.289891361338882,0.283230615121715,0,-0.271283207933886,0.273400600568053,TRUE
"871","246.19445/5.307",0.294177595740374,0.260914731228049,0.227141845600439,-7,-0.272480789772405,0.270847910879896,FALSE
"872","330.15725/14.825",0.294110767255855,0.29119351559434,0.286130649393303,20,-0.274337452540006,0.272389058085888,TRUE
"873","777.4436/0.936",0.293607498498625,0.267861230120598,0.253068470208502,8,-0.274138919756595,0.274346476253714,FALSE
"874","N-Acetyl-L-Leucine",0.293572348378141,0.247823144021908,0.214235912561823,-8,-0.271744697582883,0.268175934313798,FALSE
"875","341.86191/0.894",0.293489913822658,0.261290223312199,0.227338512911252,1,-0.274627564413049,0.272273694612236,FALSE
"876","379.22094/8.777",0.293004366201881,0.251756878761014,0.203029107214655,-17,-0.273785845915146,0.269660515392693,FALSE
"877","254.11304/2.595",0.29242365625398,0.279507448939135,0.268169338548546,0,-0.269863712847233,0.270693094960282,FALSE
"878","278.18586/11.542",0.292333933645026,0.255100242957543,0.217265435993632,-1,-0.279155459304247,0.27178243942471,FALSE
"879","305.18389/4.152",0.292293459345763,0.256930702733664,0.236251625596167,20,-0.275255738079758,0.270280653704837,FALSE
"880","Guanine",0.292157268883237,0.278716525987926,0.273436453865506,16,-0.267273155051433,0.268055892975908,TRUE
"881","330.22296/11.774",0.291880859046045,0.277980160403863,0.261490496645363,-17,-0.273316260802987,0.273074163057031,FALSE
